id,src,tgt
oa00000390,她更能回味到自己刚才在台上的种种变幻的神情和姿态：当她倚在廊栏上，低低的呼唤着墙下的罗密欧，说：我的恩爱是海洋的无边，海洋的深。,她更能回味到自己刚才在台上的种种变幻的神情和姿态：当她倚在廊栏上，低低的呼唤着墙下的罗密欧，说：我的恩爱是海洋的无边，海洋的深。
oa00000391,晨报讯:子女获得优质教育是家长最重要的梦想，而三分之一家庭甚至在孩子出身前就开始教育投资。,晨报讯:子女获得优质教育是家长最重要的梦想，而三分之一家庭甚至在孩子出身前就开始教育投资。
oa00000392,红毯上的男明星几子都采取了保宁穿法，女明星们则依然争奋斗艳。,红毯上的男明星几乎都采取了保守穿法，女明星们则依然争奇斗艳。
oa00000393,贵州本地房企中天城投在二零一四年的年报中明确指出，二零一五年将是大金融战略的起步之年，一个新三驾马车驱动的新格局逐渐浮出水面。,贵州本地房企中天城投在二零一四年的年报中明确指出，二零一五年将是大金融战略的起步之年，一个新三驾马车驱动的新格局逐渐浮出水面。
oa00000394,宋美龄按摩养生有妙招：背部次位都与人的大脑和脏腑相连，刺激它们会起到一定的传导作用。,宋美龄按摩养生有妙招：背部穴位都与人的大脑和脏腑相连，刺激它们会起到一定的传导作用。
oa00000395,红娘子插金簪，戴银花，比牡丹芍药胜五倍，从容出阁，宛若云母天仙。,红娘子插金簪，戴银花，比牡丹芍药胜五倍，从容出阁，宛若云母天仙。
oa00000396,北京双榆树商场柜台组长邓传英，双安商场售货员冯颖，都是从工厂调入商业在线的。,北京双榆树商场柜台组长邓传英，双安商场售货员冯颖，都是从工厂调入商业战线的。
oa00000397,品茶人在饮茶前，双手捧碗旋转三圈，上完碗上的花纹质地后方明饮茶。,品茶人在饮茶前，双手捧碗旋转三圈，赏玩碗上的花纹质地后方能饮茶。
oa00000398,一线城市在政策制度上占据优势，自今年第四季度开始一线城市土地一直很抢手，一加率达到百分之九点二。,一线城市在政策制度上占据优势，自今年第四季度开始一线城市土地一直很抢手，溢价率达到百分之九点二。
oa00000399,六省区均为黄土高原区深山区，荒漠区，和高寒山区，自然条件恶劣，灾害平凡。,六省区均为黄土高原区深山区，荒漠区，和高寒山区，自然条件恶劣，灾害频繁。
oa00000400,大青马嘶叫着把两条前腿举起来，突然把身子一抹，来了个一百八十度的大转弯，又把两条后退往上一掀，把我扔下来了。,大青马嘶叫着把两条前腿举起来，突然把身子一抹，来了个一百八十度的大转弯，又把两条后腿往上一掀，把我扔下来了。
oa00000401,可是兔场的农民饲养员给兔子喂食喂药都被兔子顺顺当当接受了。,可是兔场的农民饲养员给兔子喂食喂药都被兔子顺顺当当接受了。
oa00000402,老人说到这里有些梗咽，一直在一旁陪着的儿媳敲敲向我递眼色，我马上收住问话。,老人说到这里有些哽咽，一直在一旁陪着的儿媳悄悄向我递眼色，我马上收住问话。
oa00000403,他们白天随着滚滚车流分波于太行奶北，晚上打开铺盖，仰望天空谈理想谈人生。,他们白天随着滚滚车流奔波于太行南北，晚上打开铺盖，仰望天空谈理想谈人生。
oa00000404,中国体育杂志社七月十一日在北京举行了向中国奥运健儿赠送体育摄影画册的仪式。,中国体育杂志社七月十一日在北京举行了向中国奥运健儿赠送体育摄影画册的仪式。
oa00000405,新闻发言人武和平说，早在上巴纪九十年代，我国就提出了取消农业居住地户口登记制度的改革目标。,新闻发言人武和平说，早在上世纪九十年代，我国就提出了取消农业居住地户口登记制度的改革目标。
oa00000406,这个世界上哲学家产量最高的民族有着不同于后工业社会欧美文化的品质。二战后相当长一段时间里这个国家的知识分子都陷入一种沉痛的选择和反省中。,这个世界上哲学家产量最高的民族有着不同于后工业社会欧美文化的品质。二战后相当长一段时间里这个国家的知识分子都陷入一种沉痛的选择和反省中。
oa00000407,由于宇宙空间环境险恶，因此返回舱都做成密封式使人员与宇宙空间环境完全和绝。,由于宇宙空间环境险恶，因此返回舱都做成密封式使人员与宇宙空间环境完全隔绝。
oa00000408,我的肩膀浑圆，胸前肥嘟嘟的，身材又变得那么矮小，尤其是脚下好像踩着高跷，简直要把脚筋绷断。,我的肩膀浑圆，胸前肥嘟嘟的，身材又变得那么矮小，尤其是脚下好像踩着高跷，简直要把脚筋绷断。
oa00000409,运用这种仪器，新华医院又抢救了几例胃癌和以及十二指肠溃疡大量涌血的病人，均获得成功。,运用这种仪器，新华医院又抢救了几例胃癌和以及十二指肠溃疡大量涌血的病人，均获得成功。
oa00000410,随着国际形势的变化，论坛所探讨的议题逐渐突破了纯经济领域。,随着国际形势的变化，论坛所探讨的议题逐渐突破了纯经济领域。
oa00000411,于是课堂上拼命也算数学题而将语门政治等丢到一边，最终未能进高校大门。,于是课堂上拼命演算数学题而将语文政治等丢到一边，最终未能进高校大门。
oa00000412,专业银行要实现自身利益最大化，必须依次进筹措与运用效益的提高为基础。,专业银行要实现自身利益最大化，必须以资金筹措与运用效益的提高为基础。
oa00000413,1998年，作为中国特有植物之一，崖柏被世界自然保护联盟公布为世界受威胁植物红录，被宣告灭绝。,1998年，作为中国特有植物之一，崖柏被世界自然保护联盟公布为世界受威胁植物红录，被宣告灭绝。
oa00000414,真是聪明反被聪明误，厂长等人因犯有包庇罪从窃贼一起被关进了牢房。,真是聪明反被聪明误，厂长等人因犯有包庇罪同窃贼一起被关进了牢房。
oa00000415,王铁成对娇妻体贴入微，对老母关怀备至，远近驰名，对爱子百般疼爱，更是路人皆知。,王铁成对娇妻体贴入微，对老母关怀备至，远近驰名，对爱子百般疼爱，更是路人皆知。
oa00000416,她们嘈杂起来，有的在公共自来水龙头边舀水，有的用断了齿的木梳梳掉拗执地粘在头发里的棉絮，陆续地，两个一组两个一组地用扁担抬着平满的马桶，吆喝地望着人们身边擦过。,她们嘈杂起来，有的在公共自来水龙头边舀水，有的用断了齿的木梳梳掉拗执地粘在头发里的棉絮，陆续地，两个一组两个一组地用扁担抬着平满的马桶，吆喝地望着人们身边擦过。
oa00000417,可是清晨每张目送卖菜的女儿扯着轻雾走远时，他又会倚着菜庵的门框叹息。,可是清晨每当目送卖菜的女儿扯着轻雾走远时，他又会倚着菜庵的门框叹息。
oa00000418,跑过一圈又一圈，终于有一位运动员停下来接过她送上的水，乐得她又蹦又跳。,滑过一圈又一圈，终于有一位运动员停下来接过她送上的水，乐得她又蹦又跳。
oa00000419,或许他会偶尔看一眼同学们手里的各式新玩意，但他更渴望一顿有鱼有肉的宝石。,或许他会偶尔看一眼同学们手里的各式新玩意，但他更渴望一顿有鱼有肉的饱食。
oa00000420,今晚在顺德体育中心，国家足球集训队挑灯夜战广州队，双方以二比二握手言和。,今晚在顺德体育中心，国家足球集训队挑灯夜战广州队，双方以二比二握手言和。
oa00000421,许多双边和地区性问题也或方论坛探讨的主要内客。,许多双边和地区性问题也成为论坛探讨的主要内容。
oa00000422,庭进行深度调查的结论。调查涉及了父母的人生梦想、教育计划行为、对教育信息的需求和使用习惯以及家长对教育费用的准备情况。,庭进行深度调查的结论。调查涉及了父母的人生梦想、教育计划行为、对教育信息的需求和使用习惯以及家长对教育费用的准备情况。
oa00000423,从一九八四年元月起，全厂层层开展月评十件好事活动，六年多来从未间断。,从一九八四年元月起，全厂层层开展月评十件好事活动，六年多来从未间断。
oa00000424,调查显示，党政于部读书有三个显著特点：接受网络等新媒体闲读的速度加快；为了学习或工作需要而读书；读书时间少，对上级规定的读书计划不认周。,调查显示，党政干部读书有三个显著特点：接受网络等新媒体阅读的速度加快；为了学习或工作需要而读书；读书时间少，对上级规定的读书计划不认同。
oa00000425,雷亚的长篇谈话记录，题为《文化即命运》，文中，李光耀对“亚洲价值”进行了洋尽的阐发。,雷亚的长篇谈话记录，题为《文化即命运》，文中，李光耀对“亚洲价值”进行了详尽的阐发。
oa00000426,高矿化度矿井废水所到之处鱼虾绝迹，寸草不生而且污染地表水及地下水，使矿区本来就紧张的水资源雪上加霜。,高矿化度矿井废水所到之处鱼虾绝迹，寸草不生而且污染地表水及地下水，使矿区本来就紧张的水资源雪上加霜。
oa00000427,掌柜更是满脸堆笑，上身微躬，用甜蜜蜜的语言呼唤着面前走过的人，那神态，一如老舅见了外甥，岳丈见了女婿。,掌柜更是满脸堆笑，上身微躬，用甜蜜蜜的语言呼唤着面前走过的人，那神态，一如老舅见了外甥，岳丈见了女婿。
oa00000428,换言之，英雄就是一座遥远的丰碑，我们只能仰慕他，学习他，却无法亲近他。,换言之，英雄就是一座遥远的丰碑，我们只能仰慕他，学习他，却无法亲近他。
oa00000429,6月19日，北京铁路暑运方案出台。暑近期问，北东铁路局项发送旅客3110万人次，同比增长百分之十。,6月19日，北京铁路暑运方案出台。暑运期间，北京铁路局预发送旅客3110万人次，同比增长百分之十。
oa00000430,他虽然看不见自己长了张怎样的脸，但子时却觉得很拘束，嘴唇微微一动，又摇一摇头。,他虽然看不见自己长了张怎样的脸，但此时却觉得很局促，嘴唇微微一动，又摇一摇头。
oa00000431,去年农民的四百亩辣椒苗因连绵阴雨烂秧损失三万元，乡里全部赔堂。,去年农民的四百亩辣椒苗因连绵阴雨烂秧损失三万元，乡里全部赔偿。
oa00000432,电话是市公安局派往黑龙江省安达市的拘捕小组打来的，侦查员报告：持枪在逃犯已被申请。,电话是市公安局派往黑龙江省安达市的追捕小组打来的，侦查员报告：持枪在逃犯已被生擒。
oa00000433,住房和城乡建设部政策研究中心主任秦虹日前介绍，中国楼市的供需关系已经发生改变，楼市限购或将谢幕市场调节。,住房和城乡建设部政策研究中心主任秦虹日前介绍，中国楼市的供需关系已经发生改变，楼市限购或将谢幕市场调节。
oa00000434,一类镇痛新药盐酸二氢埃托啡的研制成功，为人类寻找新的特效镇痛药物开辟了新路。,一类镇痛新药盐酸二氢埃托啡的研制成功，为人类寻找新的特效镇痛药物开辟了新路。
oa00000435,先是一群藏羚羊来瞧一瞧，接着狼走来转了一圈，后来熊也来光顾。,先是一群藏羚羊来瞧一瞧，接着狼走来转了一圈，后来熊也来光顾。
oa00000436,一九五零年八月，中央人民政府政务院翻布了保障发明权与专利权暂行条例。,一九五零年八月，中央人民政府政务院颁布了保障发明权与专利权暂行条例。
oa00000437,农民圈地养猪，挖塘养鱼，开山种果，封山育林，从单一种养向立体养殖生态农业卖进。,农民圈地养猪，挖塘养鱼，开山种果，封山育林，从单一种养向立体养殖生态农业迈进。
oa00000438,他们在研究矮行星厄里斯的卫星“迪丝诺美亚”时，利用设在美国夏威夷的凯克大型望远镜和太空中的哈勃太空望远镜，计算出了这颗卫星的运转轨迹。,他们在研究矮行星厄里斯的卫星“迪丝诺美亚”时，利用设在美国夏威夷的凯克大型望远镜和太空中的哈勃太空望远镜，计算出了这颗卫星的运转轨迹。
oa00000439,既体现了因情况差异区别对待、河里负担的原则，又增强了税法的适应性。,既体现了因情况差异区别对待、合理负担的原则，又增强了税法的适应性。
oa00000440,19世纪中叶以来，罗布泊乃其邻近地区成为了科学界探险和考察的热点区域。,19世纪中叶以来，罗布泊及其邻近地区成为了科学界探险和考察的热点区域。
oa00000441,试想，一支军心涣散、士气低落、命令不畅的军队，怎么可能有战斗力，又怎么谈得上打胜仗？尽管当时北洋水师称得上是世界海军的七强之一，但一支军队的风气坏到这种程度，终究会有战败的一天。,试想，一支军心涣散、士气低落、命令不畅的军队，怎么可能有战斗力，又怎么谈得上打胜仗？尽管当时北洋水师称得上是世界海军的七强之一，但一支军队的风气坏到这种程度，终究会有战败的一天。
oa00000442,据了解，本届年会的主题是“非洲和亚洲：发展伙伴”，将主要讨论非洲基础设施建议、地区优化及消除贫困等问题。,据了解，本届年会的主题是“非洲和亚洲：发展伙伴”，将主要讨论非洲基础设施建设、地区优化及消除贫困等问题。
oa00000443,在北京万科副总经理肖劲看来，扎扎实实搭建好丰富便捷的交通及配套体系，并持续提供高品质的服务和文化引导，培育出文明健康和谐的社区生态，正如肖劲所描述的仁君模式，就是当前发展的最优解。,在北京万科副总经理肖劲看来，扎扎实实搭建好丰富便捷的交通及配套体系，并持续提供高品质的服务和文化引导，培育出文明健康和谐的社区生态，正如肖劲所描述的仁君模式，就是当前发展的最优解。
oa00000444,自然被窑厂酸了空子，窑厂以此偷税五万元。,自然被窑厂钻了空子，窑厂以此偷税五万元。
oa00000445,成群结队的盗墓者像疯了一样丧失理智地拥向唐三彩遗址，墓中随葬文物被哄抢一空。,成群结队的盗墓者像疯了一样丧失理智地拥向唐三彩遗址，墓中随葬文物被哄抢一空。
oa00000446,十月十二日英军进犯宁波，余步云有闻风而逃，使英军轻而易举的占领了宁波。,十月十二日英军进犯宁波，余步云又闻风而逃，使英军轻而易举地占领了宁波。
oa00000447,吃菠萝可以爱解便秘，还含有蛋白质、脂肠及食物纤维等。,吃菠萝可以缓解便秘，还含有蛋白质、脂肪及食物纤维等。
oa00000448,骨质疏松症的产生同素：遗传因素起70%到80%的作用，生活方式占30%，酗酒、大量吸烟、长期次咖啡、浓茶都易导致骨质疏松。,骨质疏松症的产生因素：遗传因素起70%到80%的作用，生活方式占30%，酗酒、大量吸烟、长期饮咖啡、浓茶都易导致骨质疏松。
oa00000449,由是，一旦形势骤然出现反转，上上下下所表现出的进退失据可谓当然。,由是，一旦形势骤然出现反转，上上下下所表现出的进退失据可谓当然。
oa00000450,这种电热杯可以壁用，也可以立用，不怕摇晃，颠波盖口有密封圈，盖上有风铃装置。,这种电热杯可以壁用，也可以立用，不怕摇晃，颠簸盖口有密封圈，盖上有蜂鸣装置。
oa00000451,在一个巨大的坡形瓦顶下，上百间标准开间的屋子也八卦形走廊左右顺序排列。,在一个巨大的坡形瓦顶下，上百间标准开间的屋子沿八卦形走廊左右顺序排列。
oa00000452,然而今年台军方却表示，“汉光”23号演习将采取全岛、全装备、全实弹等方式投入演练，并区分不同任务。,然而今年台军方却表示，“汉光”23号演习将采取全岛、全装备、全实弹等方式投入演练，并区分不同任务。
oa00000453,据诚觉睡据统计，南沙在二零一五年全广州楼市的成交量中从二零一四年的百分之一跳升到二零一五年的百分之二。,据成交数据统计，南沙在二零一五年全广州楼市的成交量中从二零一四年的百分之一跳升到二零一五年的百分之二。
oa00000454,此次救援物资包括药品，医疗器械，营养品，卫生清洁用品以及其他救灾物品等。,此次救援物资包括药品，医疗器械，营养品，卫生清洁用品以及其他救灾物品等。
oa00000455,驻藏边防某部二连战士赵金站岗时，隐隐约约听见营区外的不远处有哭泣声。,驻藏边防某部二连战士赵金站岗时，隐隐约约听见营区外的不远处有哭泣声。
oa00000456,银行从成本利益角度考虑，房贷一下子从基准到普及七折是不现实的，九折利率已是底线，至于八折甚至可能出现的七折，银行必然设定较为苛刻的准入门槛。,银行从成本利益角度考虑，房贷一下子从基准到普及七折是不现实的，九折利率已是底线，至于八折甚至可能出现的七折，银行必然设定较为苛刻的准入门槛。
oa00000457,但列宁并没有因此而否定托尔斯泰，反而称赞他的作品是俄国革命的一面镜子。,但列宁并没有因此而否定托尔斯泰，反而称赞他的作品是俄国革命的一面镜子。
oa00000458,一线防区的拿地一样还是很强，就六日的拍卖现场，华润等公司的举牌价还是非常高的，可以看到其积极性还是相当高。,一线房企的拿地意愿还是很强，就六日的拍卖现场，华润等公司的举牌价还是非常高的，可以看到其积极性还是相当高。
oa00000459,其林石之实与云雾之虚相映成气势，给人以雄浑之感，胸襟为之而阔，情怀为之激荡。,其林石之实与云雾之虚相映成气势，给人以雄浑之感，胸襟为之而阔，情怀为之激荡。
oa00000460,其目的与用意想而意见，扰乱正常税收次序，别有用心，另有图谋。,其目的与用意显而易见，扰乱正常税收秩序，别有用心，另有图谋。
oa00000461,我们愿与广大读者一起耕耘教育这片沃土，共享芬芳四溢的花香，收获累累硕果。,我们愿与广大读者一起耕耘教育这片沃土，共享芬芳四溢的花香，收获累累硕果。
oa00000462,近几年洞庭湖面积的急剧萎缩，是困扰长江中下游区域的一个焦点问题。,近几年洞庭湖面积的急剧萎缩，是困扰长江中下游区域的一个焦点问题。
oa00000463,她的父亲李德文在城关经营旅店和木匠铺二十多年，有房屋十四间，敞棚六间，常年雇一个长工，雇两个盲人专为她家推磨轧碾，还雇四、五个短工。,她的父亲李德文在城关经营旅店和木匠铺二十多年，有房屋十四间，敞棚六间，常年雇一个长工，雇两个盲人专为她家推磨轧碾，还雇四、五个短工。
oa00000464,所以这野兽有时候又特别地厌恶，粗俗，沉默寡言，冷酷地凝望着人间。,所以这野兽有时候又特别地厌恶，粗俗，沉默寡言，冷酷地凝望着人间。
oa00000465,日本银行为了防止伪造在票面上采取了严密的防伪措施，钞票中还含有磁性感应材料。,日本银行为了防止伪造在票面上采取了严密的防伪措施，钞票中还含有磁性感应材料。
oa00000466,地球物理学家进行了地震和地磁测量，以探测这块鲜为人知的大陆与南极东部的距离。,地球物理学家进行了地震和地磁测量，以探测这块鲜为人知的大陆与南极东部的距离。
oa00000467,它具有保留牙根，减除拔牙痛苦，加强牙根功能以及使义齿稳定，不易脱位等优点。,它具有保留牙根，减除拔牙痛苦，加强牙根功能以及使义齿稳定，不易脱位等优点。
oa00000468,当前和今后一个时期我国土地整理工作的重点已经明确。为实现全国耕地保有量18亿亩的目标，将紧紧围绕保护目标开展土地整理。,当前和今后一个时期我国土地整理工作的重点已经明确。为实现全国耕地保有量18亿亩的目标，将紧紧围绕保护目标开展土地整理。
oa00000469,这段长城在离中蒙边境大约18公里处，一直延神到蒙古国请内。,这段长城在离中蒙边境大约18公里处，一直延伸到蒙古国境内。
oa00000470,天河东圃地块正式车上，涉及土地出让总金额六点八七亿，该宗地块楼面价一万元，刷新了区域地价纪录。,天河东圃地块正式出让，涉及土地出让总金额六点八七亿，该宗地块楼面价一万元，刷新了区域地价纪录。
oa00000471,保护区内水生植被丰富，大面积的芦苇沼泽为栖息和繁殖在这里的水禽提供了隐蔽的场所，低洼地的草甸和草原，分布有大量的草本植物。保护区内通过调查记录到的鸟类有230多种，其中主要有丹顶鹤等6种鹤类。,保护区内水生植被丰富，大面积的芦苇沼泽为栖息和繁殖在这里的水禽提供了隐蔽的场所，低洼地的草甸和草原，分布有大量的草本植物。保护区内通过调查记录到的鸟类有230多种，其中主要有丹顶鹤等6种鹤类。
oa00000472,时来运转，遇上眼前这位知音姑娘，却因为工程吃紧屡推婚期。,时来运转，遇上眼前这位知音姑娘，却因为工程吃紧屡推婚期。
oa00000473,那时我已经上学，傍晚放学后听说邻村有西，草草扒几口饭，先便被邻村的锣鼓双吸眼了去。,那时我已经上学，傍晚放学后听说邻村有戏，草草扒几口饭，心便被邻村的锣鼓声吸引了去。
oa00000474,夏夜在场院乘凉，闻着浓烈的汉奸味儿，听着粗豪沉哑的话语，仿佛走入童话世界。,夏夜在场院乘凉，闻着浓烈的旱烟味儿，听着粗豪沉哑的话语，仿佛走入童话世界。
oa00000475,即使农民过怕了缺吃少穿的穷日子，也不愿过那种虽然馥郁却不文明的日子。,即使农民过怕了缺吃少穿的穷日子，也不愿过那种虽然富裕却不文明的日子。
oa00000476,一次次遭受危机重挫，海南的热带水果已经经不起任何风吹草动了。,一次次遭受危机重挫，海南的热带水果已经经不起任何风吹草动了。
oa00000477,身着藏袍，饮酥油茶，骑马驰骋于荒原成为许多海外游客难以忘却的体验。,身着藏袍，饮酥油茶，骑马驰骋于荒原成为许多海外游客难以忘却的体验。
oa00000478,在全国县域经济发屋员现出百舸争流、千机竞发之势的今天。,在全国县域经济发展呈现出百舸争流、千帆竞发之势的今天。
oa00000479,素有“华夏第一都”之称的禹州市有着悠久的历史，厚重的文化底蕴通过独特的城市介性和独有的产品得到张扬。,素有“华夏第一都”之称的禹州市有着悠久的历史，厚重的文化底蕴通过独特的城市个性和独有的产品得到张扬。
oa00000480,旷野的风要往这儿挖那儿挖，你能冰凌枫四面八方全刮一遍吗？,旷野的风要往这儿刮那儿刮，你能命令风四面八方全刮一遍吗？
oa00000481,他曾为火药仓库研究避雷装置，为国家造币厂研究减少金币磨损消耗的办法。,他曾为火药仓库研究避雷装置，为国家造币厂研究减少金币磨损消耗的办法。
oa00000482,小奥斯卡发现周围的世界太过荒诞就暗下决心，要永远做小孩子。,小奥斯卡发现周围的世界太过荒诞就暗下决心，要永远做小孩子。
oa00000483,这种柔软濡润性好又透气的新材料，对隐形眼镜的推广普及产生了发式代理义。,这种柔软濡润性好又透气的新材料，对隐形眼镜的推广普及产生了划时代意义。
oa00000484,如今在洱海湖面上三千多艘运输船、捕捞船、农用和养鱼船日夜穿梭忙碌。,如今在洱海湖面上三千多艘运输船、捕捞船、农用和养鱼船日夜穿梭忙碌。
oa00000485,妈妈的脸色已经变得象黄土的颜色一样黄，两眼无光，呆呆地看着屋顶一动也不动。,妈妈的脸色已经变得像黄土的颜色一样黄，两眼无光，呆呆地看着屋顶一动也不动。
oa00000486,眼下，洞就要从这里钻出去。郭增堂来到了洞的东口处，站住了，看了看，然后一边走一边检查，向洞里走去。,眼下，洞就要从这里钻出去。郭增堂来到了洞的东口处，站住了，看了看，然后一边走一边检查，向洞里走去。
oa00000487,我当时有点昏头想，就和他分手算了，哪怕登个报纸征婚也行，我连稿子都准备好了。,我当时有点昏头想，就和他分手算了，哪怕登个报纸征婚也行，我连稿子都准备好了。
oa00000488,英雄曾召刚无愧于这光荣的称号，无愧于我们的时代。,英雄曾召刚无愧于这光荣的称号，无愧于我们的时代。
oa00000489,近日，在深圳国际文博会上，收藏家陈奕洪带着数件崖柏根雕亮相，让人们得以一睹崖柏的风采。,近日，在深圳国际文博会上，收藏家陈奕洪带着数件崖柏根雕亮相，让人们得以一睹崖柏的风采。
oa00000490,结论虽然有些残酷，但后来的事实却被他不幸言中。,结论虽然有些残酷，但后来的事实却被他不幸言中。
oa00000491,其皮，这一消息也同样使中国同行感别震停。,其实，这一消息也同样使中国同行感到震惊。
oa00000492,结果大夫在我两眼眼皮下抽掉一块肉，尤其是内眼角，抽得更宽，比卫生筷子还宽。,结果大夫在我两眼眼皮下抽掉一块肉，尤其是内眼角，抽得更宽，比卫生筷子还宽。
oa00000493,六万平方米的刚需户型成交份额下调一个百分点但仍以百分之四占据市场主力位置，位于榜首的同德交易量与上月食品，而六月居冠的天河北成交宗数下滑近百分之二。,六万平方米的刚需户型成交份额下调一个百分点但仍以百分之四占据市场主力位置，位于榜首的同德交易量与上月持平，而六月居冠的天河北成交宗数下滑近百分之二。
oa00000494,加强基本口粮田建设，认真组织开展好全国116个基本农田保护示范区建设，为不同类型农业耕作区树立基本农田保护和建设的典范。,加强基本口粮田建设，认真组织开展好全国116个基本农田保护示范区建设，为不同类型农业耕作区树立基本农田保护和建设的典范。
oa00000495,外岛的金、马、澎湖演习任各为反登陵反渗透，北部将在宜兰进行海空联合截击的精密武器射击。,外岛的金、马、澎湖演习任各为反登陵反渗透，北部将在宜兰进行海空联合截击的精密武器射击。
oa00000496,人们因此纷纷猜讽：未来他们各自在中国将何去何以？,人们因此纷纷猜测：未来他们各自在中国将何去何从？
oa00000497,有的查阅资料，有的每逢有转播爱国主义影视片节目时，争相观看，完全达到了预期目的。,有的查阅资料，有的每逢有转播爱国主义影视片节目时，争相观看，完全达到了预期目的。
oa00000498,作为行政首长必须对学校的发展承担责任，来行使他在发展当中的权利。此外，当时的决策绝对是一个民主决策，一个集体的决策，一个科学的决策。,作为行政首长必须对学校的发展承担责任，来行使他在发展当中的权利。此外，当时的决策绝对是一个民主决策，一个集体的决策，一个科学的决策。
oa00000499,县殡仪馆实行昼夜值班，并备有病藏专用车，设有送病人员休息室。,县殡仪馆实行昼夜值班，并备有殡葬专用车，设有送殡人员休息室。
